id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
620607,Landing Page Submission,Direct Traffic,No,No,0,2.0,75,2.0,View in browser link Clicked,,Working Professional,No,No,No,No,No,No,,,No
620605,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
620588,Landing Page Submission,Google,No,No,0,2.0,461,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
620563,API,Google,No,No,0,8.0,89,2.67,View in browser link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
620550,API,Google,No,No,0,6.0,154,6.0,Converted to Lead,,,No,No,No,No,No,No,,,No
620543,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620522,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1685,1.5,Page Visited on Website,,Student,No,No,No,No,No,No,,,No
620517,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
620507,Landing Page Submission,Direct Traffic,No,No,1,3.0,321,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,16.0,Yes
620504,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
620501,Landing Page Submission,Google,No,No,1,3.0,924,3.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
620493,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
620474,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
620463,API,Organic Search,No,No,0,4.0,1434,4.0,Converted to Lead,,,No,No,No,No,No,No,,,No
620456,API,Google,No,No,0,1.0,339,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
620429,Landing Page Submission,Direct Traffic,No,No,1,11.0,1505,3.67,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,17.0,17.0,Yes
620414,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
620405,Landing Page Submission,Direct Traffic,No,No,0,8.0,306,8.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
620391,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
620376,API,Google,No,No,1,2.0,683,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
620372,Landing Page Submission,Direct Traffic,No,No,1,6.0,1703,6.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
620363,Landing Page Submission,Direct Traffic,No,No,1,2.0,964,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
620326,API,Direct Traffic,No,No,1,16.0,1482,1.23,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
620285,API,Google,No,No,0,4.0,429,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
620278,Landing Page Submission,Google,No,No,1,6.0,1049,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
620274,API,Google,No,No,1,3.0,1177,3.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
620273,Landing Page Submission,Google,No,No,1,5.0,140,5.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
620260,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
620255,Landing Page Submission,Google,No,No,0,7.0,115,3.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
620226,API,Google,No,No,0,1.0,82,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
620221,Landing Page Submission,Google,No,No,0,5.0,1096,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
620220,API,Organic Search,Yes,No,0,1.0,117,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
620216,Landing Page Submission,Google,No,No,1,4.0,549,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
620193,Landing Page Submission,Google,No,No,0,5.0,588,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
620189,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
620185,API,Google,No,No,1,9.0,351,4.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
620179,Landing Page Submission,Google,No,No,1,6.0,1212,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
620170,Landing Page Submission,Direct Traffic,No,No,0,1.0,199,1.0,Converted to Lead,Marketing Management,Student,No,No,No,No,No,No,,,Yes
620157,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
620155,Landing Page Submission,Google,No,No,1,4.0,1387,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
620137,Landing Page Submission,Google,Yes,No,1,4.0,1674,4.0,Unsubscribed,Finance Management,Working Professional,No,No,No,No,No,No,,,No
620115,Landing Page Submission,Google,No,No,1,4.0,158,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
620113,Landing Page Submission,Direct Traffic,No,No,0,4.0,162,4.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
620110,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620055,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
619952,API,Google,No,No,1,2.0,464,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
619919,Landing Page Submission,Organic Search,No,No,0,5.0,1059,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
619902,Landing Page Submission,Google,No,No,1,3.0,449,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
619901,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
619894,Landing Page Submission,Direct Traffic,No,No,1,4.0,929,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
619884,Landing Page Submission,Google,No,No,0,6.0,1217,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
619870,Landing Page Submission,Direct Traffic,No,No,1,2.0,688,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
619821,Landing Page Submission,Direct Traffic,No,No,0,3.0,500,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
619819,Landing Page Submission,Direct Traffic,No,No,0,6.0,9,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
619799,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619793,Landing Page Submission,Direct Traffic,No,No,1,7.0,1008,3.5,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
619786,Landing Page Submission,Direct Traffic,No,No,1,2.0,1436,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
619784,Landing Page Submission,Direct Traffic,No,No,1,3.0,700,3.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
619766,Landing Page Submission,Direct Traffic,No,No,0,2.0,516,2.0,Converted to Lead,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
619761,API,Organic Search,No,No,0,3.0,112,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619683,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
619676,Landing Page Submission,Direct Traffic,No,No,1,8.0,489,8.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
619673,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
619649,Landing Page Submission,Google,No,No,1,4.0,765,4.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
619646,API,Organic Search,No,No,0,4.0,1280,2.0,Email Opened,,,No,No,No,No,No,No,,,No
619629,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619626,Landing Page Submission,Direct Traffic,No,No,0,1.0,303,1.0,Converted to Lead,Supply Chain Management,,No,No,No,No,No,No,,,Yes
619624,Landing Page Submission,Direct Traffic,No,No,1,3.0,1643,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
619603,Landing Page Submission,Google,No,No,0,2.0,315,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
619580,API,Google,No,No,0,4.0,29,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
619569,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
619567,API,Google,No,No,1,6.0,151,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
619558,Landing Page Submission,Direct Traffic,No,No,0,9.0,234,1.8,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619537,Landing Page Submission,Google,No,No,1,6.0,1400,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619534,API,Organic Search,No,No,0,6.0,124,6.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
619533,API,Google,No,No,0,3.0,242,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
619527,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
619503,Landing Page Submission,Google,No,No,1,3.0,1160,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
619497,Landing Page Submission,Google,No,No,1,4.0,409,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619490,Landing Page Submission,Google,No,No,1,4.0,395,4.0,SMS Sent,International Business,,No,No,No,No,No,No,,,Yes
619487,API,Organic Search,No,No,1,8.0,1138,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619486,API,Google,No,No,1,6.0,1352,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
619478,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619446,API,Google,Yes,No,0,5.0,1132,1.25,Chat Conversation,,,No,No,No,No,No,No,,,No
619437,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-COMMERCE,Student,No,No,No,No,No,No,15.0,15.0,No
619425,Lead Add Form,Click2call,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619421,Landing Page Submission,Organic Search,No,No,0,7.0,97,7.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,,,Yes
619413,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
619408,API,Organic Search,No,No,1,2.0,1302,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
619402,API,Google,No,No,0,3.0,1562,1.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
619391,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
619366,Landing Page Submission,Google,No,No,1,3.0,1039,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
619325,Landing Page Submission,Direct Traffic,No,No,0,9.0,176,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
619321,Landing Page Submission,Direct Traffic,No,No,0,4.0,590,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
619310,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
619292,API,Google,No,No,0,2.0,533,2.0,Email Opened,,,No,No,No,No,No,No,,,No
619291,Lead Add Form,Click2call,No,No,1,2.0,928,2.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
619285,Landing Page Submission,Google,No,No,0,2.0,49,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
619272,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
619268,API,Google,No,No,0,2.0,305,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
619260,API,Google,No,No,0,2.0,66,2.0,Email Opened,,,No,No,No,No,No,No,,,No
619246,Landing Page Submission,Google,No,No,1,3.0,304,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
619240,Landing Page Submission,Direct Traffic,No,No,1,10.0,1619,3.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
619234,Landing Page Submission,Google,No,No,1,5.0,950,5.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
619225,Landing Page Submission,Organic Search,Yes,No,1,19.0,1146,2.71,Page Visited on Website,Rural and Agribusiness,Working Professional,No,No,No,No,No,No,17.0,13.0,Yes
619210,Landing Page Submission,Organic Search,No,No,0,9.0,1063,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
619195,Landing Page Submission,Organic Search,No,No,1,8.0,1408,4.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
619183,Landing Page Submission,Google,No,No,0,5.0,176,1.25,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
619182,Landing Page Submission,Direct Traffic,No,No,0,3.0,230,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
619174,Landing Page Submission,Google,Yes,No,0,7.0,23,7.0,Page Visited on Website,Retail Management,,No,No,No,No,No,No,,,No
619170,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619142,Landing Page Submission,Google,No,No,0,4.0,217,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
619137,Landing Page Submission,Google,No,No,0,7.0,136,3.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
619118,API,Google,No,No,0,5.0,747,2.5,Email Opened,,,No,No,No,No,No,No,,,No
619098,Landing Page Submission,Direct Traffic,No,No,1,2.0,1282,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
619090,Landing Page Submission,Google,No,No,1,6.0,842,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619064,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
619060,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
619054,API,Google,No,No,1,2.0,1594,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
619044,Landing Page Submission,Direct Traffic,No,No,1,6.0,1207,6.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
619041,Landing Page Submission,Google,No,No,0,4.0,57,4.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
619020,Landing Page Submission,Google,No,No,1,5.0,1351,2.5,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
619003,API,Direct Traffic,No,No,1,8.0,1011,8.0,SMS Sent,,,No,No,No,No,No,No,,,No
619000,Landing Page Submission,Google,No,No,0,6.0,49,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
618999,Landing Page Submission,Google,No,No,1,3.0,1618,1.5,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
618983,Landing Page Submission,Referral Sites,No,No,1,5.0,551,2.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
618977,Landing Page Submission,Google,No,No,0,2.0,106,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
618971,Landing Page Submission,Google,No,No,0,4.0,1058,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
618952,Landing Page Submission,Direct Traffic,No,No,1,12.0,179,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
618943,API,Organic Search,No,No,0,2.0,391,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
618932,API,Google,Yes,No,0,1.0,305,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
618917,Landing Page Submission,Direct Traffic,No,No,1,2.0,454,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
618915,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
618896,Landing Page Submission,Direct Traffic,No,No,0,2.0,63,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
618866,Landing Page Submission,Direct Traffic,No,No,1,9.0,1242,9.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,Yes
618850,API,Organic Search,No,No,0,2.0,375,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
618845,API,Direct Traffic,No,No,0,1.0,1075,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
618838,Landing Page Submission,Direct Traffic,No,No,1,3.0,105,3.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
618777,Landing Page Submission,Direct Traffic,No,No,0,3.0,14,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
618766,Landing Page Submission,Direct Traffic,No,No,0,2.0,331,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
618747,Landing Page Submission,Google,No,No,1,5.0,1125,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
618729,API,Google,No,No,1,2.0,1240,1.0,Form Submitted on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
618670,API,Google,No,No,1,4.0,1891,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
618634,Landing Page Submission,Direct Traffic,No,No,1,2.0,1376,2.0,SMS Sent,Hospitality Management,Working Professional,No,No,No,No,No,No,,,Yes
618581,Landing Page Submission,Direct Traffic,No,No,0,2.0,287,2.0,Form Submitted on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
618571,API,Chat,Yes,No,0,1.0,328,1.0,Unsubscribed,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
618565,API,Google,No,No,0,5.0,162,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
618564,API,Google,No,No,0,3.0,611,3.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
618523,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
618507,Landing Page Submission,Google,No,No,1,6.0,373,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
618506,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
618500,Landing Page Submission,Organic Search,No,No,0,4.0,1098,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
618494,API,Google,No,No,0,2.0,155,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
618476,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
618449,API,Chat,No,No,0,3.0,172,1.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
618437,API,Organic Search,No,No,0,3.0,268,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
618435,API,Google,No,No,1,3.0,168,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
618430,API,Google,No,No,0,2.0,1440,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
618419,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
618416,Landing Page Submission,Direct Traffic,No,No,1,9.0,476,3.0,SMS Sent,E-Business,,No,No,No,No,No,No,13.0,18.0,Yes
618414,Landing Page Submission,Direct Traffic,No,No,1,3.0,128,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
618413,Landing Page Submission,Google,No,No,1,5.0,178,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
618407,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
618358,Landing Page Submission,Direct Traffic,No,No,0,2.0,1316,2.0,Email Opened,IT Projects Management,Student,No,No,No,No,No,No,,,Yes
618341,Landing Page Submission,Direct Traffic,No,No,0,1.0,234,1.0,Converted to Lead,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
618334,API,Chat,No,No,0,4.0,169,1.33,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,Yes
618332,Landing Page Submission,Google,No,No,1,3.0,1367,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
618310,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,No
618288,Landing Page Submission,Direct Traffic,No,No,1,2.0,1311,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
618270,Landing Page Submission,Google,No,No,0,6.0,197,3.0,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,,,No
618253,Landing Page Submission,Direct Traffic,No,No,1,20.0,155,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
618235,Landing Page Submission,Direct Traffic,No,No,0,6.0,531,6.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
618206,Landing Page Submission,Organic Search,No,No,1,5.0,1042,1.67,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
618141,Landing Page Submission,Direct Traffic,No,No,0,2.0,29,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
618132,Landing Page Submission,Direct Traffic,No,No,1,3.0,399,3.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
618111,Landing Page Submission,Google,No,No,0,5.0,120,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
618102,Landing Page Submission,Google,No,No,0,7.0,406,7.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
618080,API,Organic Search,No,No,0,4.0,811,4.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
618074,Landing Page Submission,Direct Traffic,No,No,0,3.0,85,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
618062,Landing Page Submission,Direct Traffic,No,No,1,2.0,1412,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
